E	NC_004718.3	FJ588686.1	231	2	0
E	NC_004718.3	OK017795.1	231	9	0.333333333333333
E	NC_004718.3	OK017834.1	231	5	0
E	NC_004718.3	OK017839.1	231	8	0
E	NC_004718.3	OK017793.1	231	2	0
E	NC_004718.3	OQ503497.1	231	7	0
E	NC_004718.3	KJ473812.1	231	8	0.5
E	NC_004718.3	OK017807.1	231	7	0.142857142857143
E	NC_004718.3	DQ022305.2	231	7	0
E	NC_004718.3	OP963576.1	225	13	0.538461538461538
E	NC_004718.3	OQ503503.1	231	3	0.333333333333333
E	NC_004718.3	OK017859.1	231	6	0.5
E	NC_004718.3	CH007	231	7	0
E	NC_004718.3	OQ297702.1	231	7	0
E	NC_004718.3	KC881005.1	231	4	0.25
E	NC_004718.3	B68	231	7	0
E	NC_004718.3	OK017811.1	231	8	0.125
E	NC_004718.3	KY417143.1	231	1	0
E	NC_004718.3	GQ153547.1	231	7	0
E	NC_004718.3	OK017809.1	231	8	0.125
E	NC_004718.3	OK287355.1	225	13	0.384615384615385
E	NC_004718.3	KJ473815.1	231	4	0
E	NC_004718.3	OK017848.1	231	2	0
E	NC_004718.3	CH231	231	7	0
E	NC_004718.3	KU973692.1	231	4	0
E	NC_004718.3	OQ297705.1	231	9	0.111111111111111
E	NC_004718.3	OK017841.1	231	11	0.363636363636364
M	NC_004718.3	KY417151.1	666	19	0.263157894736842
M	NC_004718.3	DQ648856.1	666	32	0.25
M	NC_004718.3	OQ297705.1	666	32	0.125
M	NC_004718.3	MG772933.1	666	110	0.463636363636364
M	NC_004718.3	OK017843.1	666	34	0.147058823529412
M	NC_004718.3	MZ081377.1	666	30	0.0333333333333333
M	NC_004718.3	MW703458.1	666	113	0.469026548672566
M	NC_004718.3	OK017832.1	666	36	0.277777777777778
M	NC_004718.3	DQ022305.2	666	35	0.142857142857143
M	NC_004718.3	OQ297702.1	666	42	0.238095238095238
M	NC_004718.3	OK017841.1	666	31	0.161290322580645
M	NC_004718.3	OK017830.1	666	35	0.142857142857143
M	NC_004718.3	OK017839.1	666	35	0.257142857142857
M	NC_004718.3	KU973692.1	666	21	0.19047619047619
M	NC_004718.3	OK017793.1	666	28	0.0714285714285714
M	NC_004718.3	KJ473816.1	666	20	0.15
M	NC_004718.3	OK017835.1	666	40	0.125
M	NC_004718.3	KY417146.1	666	20	0.1
M	NC_004718.3	OK017806.1	666	105	0.495238095238095
M	NC_004718.3	KC881006.1	666	19	0.263157894736842
M	NC_004718.3	KC881005.1	666	19	0.263157894736842
M	NC_004718.3	OK017805.1	666	105	0.476190476190476
M	NC_004718.3	OK017836.1	666	38	0.157894736842105
M	NC_004718.3	KJ473815.1	666	31	0.0967741935483871
M	NC_004718.3	KY417149.1	666	23	0.217391304347826
M	NC_004718.3	OK017813.1	666	42	0.238095238095238
M	NC_004718.3	OK017809.1	666	36	0.138888888888889
M	NC_004718.3	201924	666	32	0.15625
M	NC_004718.3	KJ473812.1	666	34	0.235294117647059
M	NC_004718.3	MG772934.1	666	110	0.463636363636364
M	NC_004718.3	OK017811.1	666	35	0.142857142857143
M	NC_004718.3	OK017859.1	666	24	0.0833333333333333
M	NC_004718.3	OK017844.1	666	40	0.225
M	NC_004718.3	DQ412042.1	666	32	0.25
M	NC_004718.3	OK017858.1	666	20	0
M	NC_004718.3	GQ153539.1	666	35	0.142857142857143
M	NC_004718.3	MZ081379.1	666	30	0.0333333333333333
M	NC_004718.3	B68	666	42	0.238095238095238
M	NC_004718.3	OK017824.1	666	39	0.230769230769231
M	NC_004718.3	OQ503503.1	666	18	0
M	NC_004718.3	KU182964.1	666	33	0.242424242424242
M	NC_004718.3	KY417148.1	666	24	0.208333333333333
M	NC_004718.3	HD13589	666	39	0.230769230769231
M	NC_004718.3	OQ503501.1	666	19	0.263157894736842
M	NC_004718.3	OK017808.1	666	40	0.225
M	NC_004718.3	JX993987.1	666	47	0.25531914893617
M	NC_004718.3	MW681002.1	666	43	0.255813953488372
M	NC_004718.3	GQ153543.1	666	38	0.263157894736842
M	NC_004718.3	OK017837.1	666	39	0.230769230769231
M	NC_004718.3	KY417147.1	666	19	0
M	NC_004718.3	OK287354.1	666	18	0.111111111111111
M	NC_004718.3	MZ081382.1	666	29	0.172413793103448
M	NC_004718.3	KP886808.1	666	29	0.137931034482759
M	NC_004718.3	OK017807.1	666	37	0.135135135135135
M	NC_004718.3	CH231	666	46	0.260869565217391
M	NC_004718.3	OK017838.1	666	34	0.264705882352941
M	NC_004718.3	B50	666	41	0.24390243902439
M	NC_004718.3	DQ648857.1	666	37	0.243243243243243
M	NC_004718.3	OK017823.1	666	39	0.230769230769231
M	NC_004718.3	OQ503504.1	666	21	0.238095238095238
M	NC_004718.3	KY770858.1	666	18	0.222222222222222
M	NC_004718.3	OK017848.1	666	21	0.238095238095238
M	NC_004718.3	KY770860.1	666	35	0.228571428571429
M	NC_004718.3	OK017825.1	666	38	0.236842105263158
M	NC_004718.3	OP963576.1	666	110	0.5
M	NC_004718.3	OK017829.1	666	47	0.191489361702128
M	NC_004718.3	OQ503506.1	666	30	0.0333333333333333
M	NC_004718.3	OK017820.1	666	39	0.153846153846154
M	NC_004718.3	KF367457.1	666	19	0.263157894736842
M	NC_004718.3	OK017822.1	666	41	0.24390243902439
M	NC_004718.3	KF569996.1	666	37	0.162162162162162
M	NC_004718.3	B87	666	43	0.255813953488372
M	NC_004718.3	MK211377.1	666	9	0
M	NC_004718.3	OQ503502.1	666	24	0.208333333333333
M	NC_004718.3	GQ153545.1	666	36	0.138888888888889
M	NC_004718.3	OK287355.1	666	107	0.495327102803738
M	NC_004718.3	OQ503495.1	666	34	0.264705882352941
M	NC_004718.3	MK211378.1	663	21	0.238095238095238
M	NC_004718.3	OK017797.1	666	34	0.264705882352941
M	NC_004718.3	OQ503505.1	666	21	0.238095238095238
M	NC_004718.3	OK017847.1	666	21	0.238095238095238
M	NC_004718.3	GQ153542.1	666	37	0.243243243243243
M	NC_004718.3	OP963575.1	666	28	0
M	NC_004718.3	OQ503500.1	666	19	0.263157894736842
M	NC_004718.3	KF294457.1	666	39	0.205128205128205
M	NC_004718.3	DQ071615.1	666	44	0.204545454545455
M	NC_004718.3	OK017860.1	666	39	0.128205128205128
M	NC_004718.3	KJ473811.1	666	34	0.264705882352941
M	NC_004718.3	OK017827.1	666	37	0.243243243243243
M	NC_004718.3	OK017812.1	666	39	0.153846153846154
M	NC_004718.3	CH007	666	45	0.222222222222222
M	NC_004718.3	OK017853.1	666	13	0.307692307692308
M	NC_004718.3	OK017846.1	666	47	0.25531914893617
M	NC_004718.3	OK017834.1	666	35	0.142857142857143
M	NC_004718.3	DQ412043.1	666	37	0.243243243243243
M	NC_004718.3	OK017796.1	666	33	0.242424242424242
M	NC_004718.3	KJ473813.1	666	34	0.235294117647059
M	NC_004718.3	OK017810.1	666	35	0.142857142857143
M	NC_004718.3	KY417143.1	666	21	0.238095238095238
M	NC_004718.3	MK211375.1	666	23	0.217391304347826
M	NC_004718.3	OK017803.1	666	107	0.495327102803738
M	NC_004718.3	OQ503498.1	666	37	0.243243243243243
M	NC_004718.3	B86	666	42	0.238095238095238
M	NC_004718.3	OQ297701.1	666	40	0.275
M	NC_004718.3	GQ153547.1	666	35	0.142857142857143
M	NC_004718.3	OK017842.1	666	35	0.171428571428571
M	NC_004718.3	OK017833.1	666	42	0.142857142857143
M	NC_004718.3	OK017799.1	666	34	0.235294117647059
M	NC_004718.3	OK017795.1	666	33	0.242424242424242
M	NC_004718.3	OQ503497.1	666	35	0.142857142857143
M	NC_004718.3	KY417144.1	666	19	0.263157894736842
M	NC_004718.3	KY417150.1	666	20	0.3
M	NC_004718.3	KJ473814.1	666	33	0.151515151515152
M	NC_004718.3	OK017828.1	666	39	0.230769230769231
M	NC_004718.3	KY417152.1	666	15	0.266666666666667
M	NC_004718.3	MZ328294.1	666	33	0.151515151515152
M	NC_004718.3	CH063	666	45	0.222222222222222
M	NC_004718.3	OK017845.1	666	43	0.209302325581395
M	NC_004718.3	OQ297703.1	666	43	0.255813953488372
M	NC_004718.3	FJ588686.1	666	17	0.235294117647059
M	NC_004718.3	OK017831.1	666	36	0.138888888888889
M	NC_004718.3	OK017840.1	666	37	0.135135135135135
M	NC_004718.3	OK017792.1	666	30	0.133333333333333
N	NC_004718.3	MW681002.1	1260	46	0.282608695652174
N	NC_004718.3	HD13589	1260	45	0.2
N	NC_004718.3	OK017812.1	1260	37	0.243243243243243
N	NC_004718.3	KJ473814.1	1254	41	0.219512195121951
N	NC_004718.3	OK017823.1	1260	37	0.324324324324324
N	NC_004718.3	MG772934.1	1251	116	0.422413793103448
N	NC_004718.3	OK017811.1	1260	40	0.275
N	NC_004718.3	KU182964.1	1254	81	0.234567901234568
N	NC_004718.3	KY417147.1	1266	18	0.111111111111111
N	NC_004718.3	OK017840.1	1260	45	0.266666666666667
N	NC_004718.3	KY417148.1	1266	18	0.0555555555555556
N	NC_004718.3	GQ153547.1	1260	48	0.395833333333333
N	NC_004718.3	DQ071615.1	1260	42	0.214285714285714
N	NC_004718.3	OK017793.1	1266	35	0.171428571428571
N	NC_004718.3	OQ297705.1	1254	45	0.2
N	NC_004718.3	FJ588686.1	1266	30	0.233333333333333
N	NC_004718.3	GQ153545.1	1260	48	0.375
N	NC_004718.3	KJ473812.1	1260	78	0.256410256410256
N	NC_004718.3	OK017846.1	1254	35	0.171428571428571
N	NC_004718.3	KJ473811.1	1254	80	0.25
N	NC_004718.3	OK287355.1	1251	88	0.386363636363636
N	NC_004718.3	OK017803.1	1251	107	0.373831775700935
N	NC_004718.3	KF367457.1	1266	20	0.05
N	NC_004718.3	OK017833.1	1260	49	0.244897959183673
N	NC_004718.3	KF294457.1	1260	46	0.282608695652174
N	NC_004718.3	OK017834.1	1254	33	0.303030303030303
N	NC_004718.3	OQ503498.1	1260	37	0.27027027027027
N	NC_004718.3	OQ503497.1	1254	35	0.2
N	NC_004718.3	OQ503504.1	1266	19	0.0526315789473684
N	NC_004718.3	OK017853.1	1248	20	0.2
N	NC_004718.3	OK017845.1	1260	41	0.24390243902439
N	NC_004718.3	KY417146.1	1266	19	0.105263157894737
N	NC_004718.3	OQ503502.1	1266	20	0.1
N	NC_004718.3	OQ503495.1	1260	45	0.222222222222222
N	NC_004718.3	OQ503501.1	1266	17	0.0588235294117647
N	NC_004718.3	OK017832.1	1260	49	0.244897959183673
N	NC_004718.3	OK017847.1	1266	19	0.0526315789473684
N	NC_004718.3	OK017848.1	1266	20	0.1
N	NC_004718.3	OK017831.1	1260	39	0.230769230769231
N	NC_004718.3	201924	1260	45	0.311111111111111
N	NC_004718.3	CH231	1260	46	0.260869565217391
N	NC_004718.3	OK017813.1	1260	46	0.304347826086957
N	NC_004718.3	OK017822.1	1260	37	0.324324324324324
N	NC_004718.3	KY417149.1	1266	19	0.0526315789473684
N	NC_004718.3	OK017792.1	1266	39	0.358974358974359
N	NC_004718.3	B86	1260	46	0.260869565217391
N	NC_004718.3	KF569996.1	1266	39	0.282051282051282
N	NC_004718.3	CH007	1260	46	0.260869565217391
N	NC_004718.3	MG772933.1	1251	115	0.417391304347826
N	NC_004718.3	KY417151.1	1266	18	0.111111111111111
N	NC_004718.3	KY417152.1	1266	18	0.0555555555555556
N	NC_004718.3	MZ081382.1	1266	41	0.317073170731707
N	NC_004718.3	KJ473813.1	1260	78	0.256410256410256
N	NC_004718.3	OK017824.1	1260	33	0.303030303030303
N	NC_004718.3	KY417144.1	1266	18	0.111111111111111
N	NC_004718.3	KY770858.1	1263	28	0.214285714285714
N	NC_004718.3	KP886808.1	1260	34	0.176470588235294
N	NC_004718.3	OK017806.1	1251	140	0.364285714285714
N	NC_004718.3	DQ412042.1	1260	74	0.310810810810811
N	NC_004718.3	JX993987.1	1254	43	0.209302325581395
N	NC_004718.3	KC881005.1	1266	21	0.0952380952380952
N	NC_004718.3	OK017799.1	1254	85	0.270588235294118
N	NC_004718.3	OQ503506.1	1266	31	0.32258064516129
N	NC_004718.3	B87	1260	46	0.282608695652174
N	NC_004718.3	OK017860.1	1260	50	0.22
N	NC_004718.3	OK017836.1	1260	44	0.227272727272727
N	NC_004718.3	B68	1260	47	0.25531914893617
N	NC_004718.3	OK017829.1	1260	39	0.230769230769231
N	NC_004718.3	OQ297702.1	1260	46	0.260869565217391
N	NC_004718.3	OQ503500.1	1266	20	0.05
N	NC_004718.3	OQ297701.1	1260	46	0.260869565217391
N	NC_004718.3	MZ328294.1	1254	44	0.25
N	NC_004718.3	OK017830.1	1260	38	0.289473684210526
N	NC_004718.3	KU973692.1	1266	25	0.28
N	NC_004718.3	GQ153542.1	1260	47	0.170212765957447
N	NC_004718.3	KJ473815.1	1266	36	0.25
N	NC_004718.3	MK211375.1	1266	26	0.230769230769231
N	NC_004718.3	OK017809.1	1260	40	0.275
N	NC_004718.3	OK017820.1	1260	43	0.27906976744186
N	NC_004718.3	OK017796.1	1254	86	0.232558139534884
N	NC_004718.3	OK017843.1	1260	42	0.261904761904762
N	NC_004718.3	OK017839.1	1260	41	0.24390243902439
N	NC_004718.3	MK211378.1	1266	18	0.0555555555555556
N	NC_004718.3	MZ081379.1	1266	33	0.303030303030303
N	NC_004718.3	OP963576.1	1251	139	0.359712230215827
N	NC_004718.3	MK211377.1	1266	14	0.0714285714285714
N	NC_004718.3	KY770860.1	1260	79	0.253164556962025
N	NC_004718.3	OK017858.1	1266	24	0.125
N	NC_004718.3	OK287354.1	1266	31	0.258064516129032
N	NC_004718.3	DQ648857.1	1254	52	0.288461538461538
N	NC_004718.3	KY417150.1	1266	20	0.1
N	NC_004718.3	OK017810.1	1260	41	0.268292682926829
N	NC_004718.3	DQ022305.2	1260	48	0.354166666666667
N	NC_004718.3	OK017808.1	1260	48	0.25
N	NC_004718.3	OK017807.1	1260	44	0.204545454545455
N	NC_004718.3	MW703458.1	1251	142	0.380281690140845
N	NC_004718.3	CH063	1260	47	0.25531914893617
N	NC_004718.3	OK017842.1	1260	48	0.229166666666667
N	NC_004718.3	OK017837.1	1260	39	0.179487179487179
N	NC_004718.3	OK017838.1	1260	40	0.225
N	NC_004718.3	OK017841.1	1260	48	0.229166666666667
N	NC_004718.3	KJ473816.1	1266	30	0.266666666666667
N	NC_004718.3	OK017844.1	1260	38	0.236842105263158
N	NC_004718.3	OK017805.1	1251	96	0.427083333333333
N	NC_004718.3	KC881006.1	1266	16	0
N	NC_004718.3	OQ503505.1	1266	20	0.1
N	NC_004718.3	MZ081377.1	1266	37	0.297297297297297
N	NC_004718.3	OK017859.1	1260	34	0.235294117647059
N	NC_004718.3	OK017835.1	1254	32	0.25
N	NC_004718.3	OK017797.1	1254	86	0.232558139534884
N	NC_004718.3	OK017825.1	1266	35	0.228571428571429
N	NC_004718.3	B50	1260	47	0.276595744680851
N	NC_004718.3	OP963575.1	1266	24	0.125
N	NC_004718.3	DQ412043.1	1254	46	0.282608695652174
N	NC_004718.3	OK017828.1	1260	33	0.272727272727273
N	NC_004718.3	OQ297703.1	1260	46	0.260869565217391
N	NC_004718.3	OK017795.1	1254	86	0.232558139534884
N	NC_004718.3	OK017827.1	1260	38	0.210526315789474
N	NC_004718.3	GQ153543.1	1260	47	0.170212765957447
N	NC_004718.3	GQ153539.1	1260	46	0.369565217391304
N	NC_004718.3	DQ648856.1	1260	72	0.277777777777778
N	NC_004718.3	KY417143.1	1266	24	0.125
ORF3a	NC_004718.3	OK017838.1	819	140	0.628571428571429
ORF3a	NC_004718.3	OK017793.1	819	90	0.555555555555556
ORF3a	NC_004718.3	KY417152.1	819	15	0.666666666666667
ORF3a	NC_004718.3	OK017807.1	819	146	0.60958904109589
ORF3a	NC_004718.3	MG772933.1	819	205	0.697560975609756
ORF3a	NC_004718.3	DQ022305.2	819	144	0.604166666666667
ORF3a	NC_004718.3	OK017859.1	819	107	0.532710280373832
ORF3a	NC_004718.3	KJ473812.1	819	97	0.56701030927835
ORF3a	NC_004718.3	OK017805.1	819	212	0.683962264150943
ORF3a	NC_004718.3	OK017832.1	819	113	0.548672566371681
ORF3a	NC_004718.3	B68	819	134	0.567164179104478
ORF3a	NC_004718.3	CH231	819	134	0.567164179104478
ORF3a	NC_004718.3	KC881005.1	819	11	0.818181818181818
ORF3a	NC_004718.3	OK017860.1	819	142	0.591549295774648
ORF3a	NC_004718.3	KY417147.1	819	80	0.55
ORF3a	NC_004718.3	HD13589	819	137	0.583941605839416
ORF3a	NC_004718.3	OK017846.1	819	148	0.587837837837838
ORF3a	NC_004718.3	KJ473811.1	819	100	0.55
ORF3a	NC_004718.3	MK211375.1	819	82	0.536585365853659
ORF3a	NC_004718.3	OK017833.1	819	142	0.584507042253521
ORF3a	NC_004718.3	KJ473813.1	819	99	0.575757575757576
ORF3a	NC_004718.3	OK017831.1	819	130	0.615384615384615
ORF3a	NC_004718.3	MZ328294.1	819	139	0.58273381294964
ORF3a	NC_004718.3	OP963575.1	819	82	0.414634146341463
ORF3a	NC_004718.3	KY417144.1	819	11	0.818181818181818
ORF3a	NC_004718.3	MK211377.1	819	83	0.578313253012048
ORF3a	NC_004718.3	KY417151.1	819	13	0.538461538461538
ORF3a	NC_004718.3	OQ503506.1	819	135	0.540740740740741
ORF3a	NC_004718.3	OK017792.1	819	90	0.577777777777778
ORF3a	NC_004718.3	B86	819	135	0.562962962962963
ORF3a	NC_004718.3	KC881006.1	819	12	0.75
ORF3a	NC_004718.3	OK017840.1	819	138	0.58695652173913
ORF3a	NC_004718.3	GQ153547.1	819	143	0.594405594405594
ORF3a	NC_004718.3	MZ081379.1	819	139	0.546762589928058
ORF3a	NC_004718.3	OK017806.1	819	213	0.676056338028169
ORF3a	NC_004718.3	OK017858.1	819	30	0.4
ORF3a	NC_004718.3	CH007	819	134	0.567164179104478
ORF3a	NC_004718.3	OK017820.1	819	138	0.58695652173913
ORF3a	NC_004718.3	OQ503500.1	819	12	0.75
ORF3a	NC_004718.3	MW703458.1	819	209	0.679425837320574
ORF3a	NC_004718.3	OK017839.1	819	135	0.585185185185185
ORF3a	NC_004718.3	OK017810.1	819	136	0.580882352941177
ORF3a	NC_004718.3	DQ412043.1	819	140	0.535714285714286
ORF3a	NC_004718.3	GQ153545.1	819	144	0.604166666666667
ORF3a	NC_004718.3	OQ503505.1	819	18	0.611111111111111
ORF3a	NC_004718.3	OK017825.1	819	137	0.598540145985402
ORF3a	NC_004718.3	OK017847.1	819	18	0.611111111111111
ORF3a	NC_004718.3	KF294457.1	816	133	0.593984962406015
ORF3a	NC_004718.3	OP963576.1	819	204	0.661764705882353
ORF3a	NC_004718.3	DQ412042.1	819	98	0.581632653061224
ORF3a	NC_004718.3	OQ503495.1	819	139	0.561151079136691
ORF3a	NC_004718.3	OQ297705.1	819	135	0.592592592592593
ORF3a	NC_004718.3	KY417146.1	819	16	0.625
ORF3a	NC_004718.3	OK017824.1	819	140	0.564285714285714
ORF3a	NC_004718.3	OQ503504.1	819	18	0.611111111111111
ORF3a	NC_004718.3	OK017799.1	819	101	0.554455445544555
ORF3a	NC_004718.3	KF569996.1	819	89	0.49438202247191
ORF3a	NC_004718.3	MW681002.1	819	135	0.57037037037037
ORF3a	NC_004718.3	OK017845.1	819	133	0.586466165413534
ORF3a	NC_004718.3	OK017827.1	819	137	0.562043795620438
ORF3a	NC_004718.3	OQ503497.1	819	125	0.568
ORF3a	NC_004718.3	GQ153539.1	819	144	0.604166666666667
ORF3a	NC_004718.3	OK017844.1	819	134	0.597014925373134
ORF3a	NC_004718.3	OK017853.1	819	30	0.4
ORF3a	NC_004718.3	KY770860.1	819	98	0.581632653061224
ORF3a	NC_004718.3	OK017812.1	819	137	0.598540145985402
ORF3a	NC_004718.3	OK017848.1	819	18	0.611111111111111
ORF3a	NC_004718.3	OQ297702.1	819	136	0.573529411764706
ORF3a	NC_004718.3	OK017796.1	819	106	0.584905660377358
ORF3a	NC_004718.3	OQ503502.1	819	81	0.580246913580247
ORF3a	NC_004718.3	OK017822.1	819	138	0.572463768115942
ORF3a	NC_004718.3	GQ153543.1	810	137	0.598540145985402
ORF3a	NC_004718.3	KY417149.1	819	84	0.547619047619048
ORF3a	NC_004718.3	OK017828.1	819	136	0.558823529411765
ORF3a	NC_004718.3	OQ503498.1	819	138	0.608695652173913
ORF3a	NC_004718.3	DQ648857.1	819	140	0.535714285714286
ORF3a	NC_004718.3	OK017842.1	819	135	0.57037037037037
ORF3a	NC_004718.3	OK017836.1	819	142	0.605633802816901
ORF3a	NC_004718.3	OK017843.1	819	138	0.565217391304348
ORF3a	NC_004718.3	FJ588686.1	819	84	0.547619047619048
ORF3a	NC_004718.3	KU973692.1	819	100	0.58
ORF3a	NC_004718.3	OK017841.1	819	135	0.57037037037037
ORF3a	NC_004718.3	KJ473816.1	819	82	0.51219512195122
ORF3a	NC_004718.3	KF367457.1	819	14	0.714285714285714
ORF3a	NC_004718.3	OK287354.1	819	86	0.534883720930233
ORF3a	NC_004718.3	OQ503503.1	819	14	0.642857142857143
ORF3a	NC_004718.3	OK017823.1	819	146	0.582191780821918
ORF3a	NC_004718.3	OQ297701.1	819	135	0.57037037037037
ORF3a	NC_004718.3	GQ153542.1	819	139	0.597122302158273
ORF3a	NC_004718.3	OQ503501.1	819	12	0.75
ORF3a	NC_004718.3	OK017809.1	819	136	0.580882352941177
ORF3a	NC_004718.3	OQ297703.1	819	135	0.577777777777778
ORF3a	NC_004718.3	CH063	819	134	0.567164179104478
ORF3a	NC_004718.3	OK287355.1	819	205	0.619512195121951
ORF3a	NC_004718.3	OK017813.1	819	137	0.569343065693431
ORF3a	NC_004718.3	OK017811.1	819	137	0.591240875912409
ORF3a	NC_004718.3	OK017829.1	819	133	0.616541353383459
ORF3a	NC_004718.3	OK017797.1	819	104	0.557692307692308
ORF3a	NC_004718.3	OK017803.1	819	209	0.674641148325359
ORF3a	NC_004718.3	JX993987.1	819	143	0.552447552447552
ORF3a	NC_004718.3	KY417148.1	819	80	0.575
ORF3a	NC_004718.3	OK017830.1	819	129	0.596899224806202
ORF3a	NC_004718.3	KY770858.1	819	82	0.560975609756098
ORF3a	NC_004718.3	OK017795.1	819	104	0.557692307692308
ORF3a	NC_004718.3	MK211378.1	819	33	0.636363636363636
ORF3a	NC_004718.3	DQ648856.1	819	98	0.581632653061224
ORF3a	NC_004718.3	KY417150.1	819	12	0.75
ORF3a	NC_004718.3	201924	819	135	0.585185185185185
ORF3a	NC_004718.3	MG772934.1	819	208	0.6875
ORF3a	NC_004718.3	KY417143.1	819	82	0.560975609756098
ORF3a	NC_004718.3	KU182964.1	819	100	0.55
ORF3a	NC_004718.3	B50	819	136	0.558823529411765
ORF3a	NC_004718.3	OK017837.1	819	138	0.608695652173913
ORF3a	NC_004718.3	DQ071615.1	819	136	0.558823529411765
ORF3a	NC_004718.3	OK017808.1	819	135	0.57037037037037
ORF3a	NC_004718.3	OK017834.1	819	136	0.588235294117647
ORF3a	NC_004718.3	KP886808.1	819	95	0.526315789473684
